gl_account_number,gl_account_name,gl_month,gl_year,gl_amount,gl_src
128010300,"Deferred income tax-Property, plant and equipment",09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010350,Deferred income tax-Intangible assets,09,2021,3445813.98,"E0750 - Siam Kraft Industry Co., Ltd."
128010500,Deferred income tax-Employee benefits,09,2021,4823687.69,"E0750 - Siam Kraft Industry Co., Ltd."
128010550,Deferred income tax-Provisions,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010600,Deferred income tax-Finance leases-Leasor,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010650,Deferred income tax-Leases-Leasee,09,2021,-204236636.51,"E0750 - Siam Kraft Industry Co., Ltd."
128010800,Deferred income tax-Derivative,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010900,Deferred income tax-Loss carry forward,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010990,Deferred income tax-Others,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010999,Deferred income tax-DTA-Offseting,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128010000,Deferred tax assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
128000000,Deferred tax assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129010100,Biological Asset - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129010000,Long-term biological assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129020100,Non-current non-cash financial assets pledged as collateral,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129020000,Non-current non-cash financial assets pledged as collateral,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129030100,Cash restricted or pledged,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129030000,Cash restricted or pledged,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129040100,Employee benefit assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129040000,Employee benefit assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129050100,Long-term Revenue Department Receivable - CIT,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129050000,Long-term Revenue Department Receivable - CIT,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129060100,Machinery and equipment not used in operation,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129060110,Accum. Depre. - Machinery&equipment not used in operation,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129060120,Impairment - Machinery&equipment not used in operation,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129060900,Others assets not used in operation,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129060910,Accum. depreciation - Others assets not used in operation,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129060920,Impairment - Others assets not used in operation,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129060000,Asset not used in operation,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129070100,Other deferred assets - Catalyst - Non-Current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129070900,Other deferred assets -  Others - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129070000,Other deferred assets - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129000000,Other non-current assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129900100,Interco.elim.offset-Trade receivables-Non-current,09,2021,40585772756.55,"E0750 - Siam Kraft Industry Co., Ltd."
129900250,Interco.elim.offset-Prepaid expense-Non-current,09,2021,61041263365.11,"E0750 - Siam Kraft Industry Co., Ltd."
129900400,Interco.elim.offset-Long-term loans-Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
129900000,Other non-current assets - Intercompany eliminations offset,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
120000000,Total non-current assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
100000000,Total assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
211010100,Bank overdraft,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
211010000,Bank overdraft,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
211020100,Short-term borrowings from financial institutions,09,2021,-1744970375.51,"E0750 - Siam Kraft Industry Co., Ltd."
211020200,Promissory notes from financial institutions,09,2021,-2054165256.89,"E0750 - Siam Kraft Industry Co., Ltd."
211020000,Short-term borrowings from financial institutions,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
211000000,Bank overdrafts & ST borrowings from financial institutions,09,2021,-3799135632.4,"E0750 - Siam Kraft Industry Co., Ltd."
212010100,Trade payables - Related parties,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212010200,Trade payables - Other parties,09,2021,-61328720.33,"E0750 - Siam Kraft Industry Co., Ltd."
212010300,Notes payable,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212010000,Trade payables,09,2021,-280924536.13,"E0750 - Siam Kraft Industry Co., Ltd."
212020100,Other payables - Purchase of investments,09,2021,-1144071.13,"E0750 - Siam Kraft Industry Co., Ltd."
212020110,"Other payables - Property, plant and equipment",09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020120,Other payables - Intangible assets,09,2021,-14821688.87,"E0750 - Siam Kraft Industry Co., Ltd."
212020190,Other payables - Others,09,2021,-1778797.32,"E0750 - Siam Kraft Industry Co., Ltd."
212020200,Employee payables,09,2021,-223086740.73,"E0750 - Siam Kraft Industry Co., Ltd."
212020300,Accrued dividend expenses,09,2021,-4939875.45,"E0750 - Siam Kraft Industry Co., Ltd."
212020310,Accrued interest expenses,09,2021,-85769668.28,"E0750 - Siam Kraft Industry Co., Ltd."
212020320,Accrued interest expenses - ROU,09,2021,-13935267.79,"E0750 - Siam Kraft Industry Co., Ltd."
212020330,Accrued expenses -  Wages / Bonus / MSP,09,2021,-6691715.82,"E0750 - Siam Kraft Industry Co., Ltd."
212020340,Accrued expenses -  Contract labour and Wages from outside,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020350,Accrued expenses -  Freight / Delivery expenses,09,2021,-3561158.93,"E0750 - Siam Kraft Industry Co., Ltd."
212020360,Accrued expenses -  Rebate,09,2021,-608416.69,"E0750 - Siam Kraft Industry Co., Ltd."
212020370,Accrued expenses -  Sale promotion / Commission / Royalty,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020380,Accrued expenses -  Raw Materials / Store supplies,09,2021,-268874.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020390,Accrued exp. - Electric/Power/Water/Insurance/Factory,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020400,Accrued exp. - professional and consultant fee,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020410,Accrued expenses - Concession and royalty fee,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020420,Accrued expenses - Rent,09,2021,-42493060.92,"E0750 - Siam Kraft Industry Co., Ltd."
212020430,"Accrued expenses - Property, plant and equipment",09,2021,-1207374.8,"E0750 - Siam Kraft Industry Co., Ltd."
212020440,Accrued expenses - Intangible assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020450,Accrued expenses -  Tax,09,2021,-2495000.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020460,Accrued expenses&Unbilled trade payable-Goods&Services,09,2021,-21040542.72,"E0750 - Siam Kraft Industry Co., Ltd."
212020490,Accrued expenses - Others,09,2021,-58333.31,"E0750 - Siam Kraft Industry Co., Ltd."
212020500,Advance in shares,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020600,Deposits - Received,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020610,Vendor retention,09,2021,-5487205.08,"E0750 - Siam Kraft Industry Co., Ltd."
212020700,Deferred rent income,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020790,Deferred income - Other,09,2021,-11479971.58,"E0750 - Siam Kraft Industry Co., Ltd."
212020800,Insurance liabilities,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212020900,Revenue Department & Others government tax payble,09,2021,-409560.63,"E0750 - Siam Kraft Industry Co., Ltd."
212020910,Employee income tax deducted at source,09,2021,-783530580.51,"E0750 - Siam Kraft Industry Co., Ltd."
212020920,Income tax deducted at source by company,09,2021,-32987400.14,"E0750 - Siam Kraft Industry Co., Ltd."
212020930,Value added tax (Output tax > Input tax),09,2021,-32987400.14,"E0750 - Siam Kraft Industry Co., Ltd."
212020940,VAT Output Tax-Deferred (Payable),09,2021,-4615653613.05,"E0750 - Siam Kraft Industry Co., Ltd."
212020000,Other payables,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212030100,Contract liabilities,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212030000,Current contract liabilities,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
212000000,Trade and other current payables,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
213000100,Current portion of long-term borrowings - Related parties,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
213000200,Current portion of long-term borrowings - other parties,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
213000000,Current portion of long-term borrowings,09,2021,-68217473.84,"E0750 - Siam Kraft Industry Co., Ltd."
214000100,Current portion of debentures,09,2021,22029571.88,"E0750 - Siam Kraft Industry Co., Ltd."
214000300,Current portion of converible debenture - liability componen,09,2021,-46187901.96,"E0750 - Siam Kraft Industry Co., Ltd."
214000000,Current portion of debentures,09,2021,-33319827337.48,"E0750 - Siam Kraft Industry Co., Ltd."
215000100,Current portion AP - Lease liabilities,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
215000110,Current portion deferred interest expense-Lease liabilities,09,2021,-33319827337.48,"E0750 - Siam Kraft Industry Co., Ltd."
215000000,Current portion of lease liabilities,09,2021,-532429222.99,"E0750 - Siam Kraft Industry Co., Ltd."
216000100,Short-term borrowings - Related parties,09,2021,-532429222.99,"E0750 - Siam Kraft Industry Co., Ltd."
216000200,Short-term borrowings - Other parties,09,2021,-22500503.0,"E0750 - Siam Kraft Industry Co., Ltd."
216000000,Short-term borrowings,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
217000100,Income tax payable,09,2021,-22500503.0,"E0750 - Siam Kraft Industry Co., Ltd."
217000000,Income tax payable,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218010100,Provision accumulated absence,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218010200,Short-term provision-employee benefit (non-actuarial method),09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218010000,Current provisions for employee benefits,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218020100,Short-term provisions-Contingent Consideration-Investments,09,2021,-24118438.47,"E0750 - Siam Kraft Industry Co., Ltd."
218020200,Provisions - others,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218020000,Other current provisions,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218030110,Derivative liabilities - Price risk- FV adj.,09,2021,-24118438.47,"E0750 - Siam Kraft Industry Co., Ltd."
218030210,Derivative liabilities - Foreign exchange risk-FV adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218030310,Derivative liabilities - Interest risk-FV adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218030910,Derivative liabilities - Other-FV adj.,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218030000,Derivative liabilities,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218040100,Liabilities of subsidiaries classified as held for sale,09,2021,-46618941.47,"E0750 - Siam Kraft Industry Co., Ltd."
218040000,Liabilities of subsidiaries classified as held for sale,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218090100,Other current liabilities - others,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218090000,Other current liabilities - others,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
218000000,Other current liabilities,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
219900100,Interco.elim.offset-Trade payables,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
219900150,Interco.elim.offset-Other payables,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
219900200,Interco.elim.offset-Accrued expenses,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
219900250,Interco.elim.offset-Accrued expenses - Rent,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
219900300,Interco.elim.offset-Deferred rent income,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
219900350,Interco.elim.offset-Contract liabilities,09,2021,-38560717016.950005,"E0750 - Siam Kraft Industry Co., Ltd."
219900400,Interco.elim.offset-Short-term borrowings,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
219900450,Interco.elim.offset-Current portion of long-term borrowings,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
219900000,Other current liabilities - Intercompany eliminations offset,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
210000000,Total current liabilities,09,2021,-921890840.85,"E0750 - Siam Kraft Industry Co., Ltd."
221000100,Long-term borrowings - Related parties,09,2021,417847501.28,"E0750 - Siam Kraft Industry Co., Ltd."
221000200,Long-term borrowings - other parties,09,2021,-504043339.57,"E0750 - Siam Kraft Industry Co., Ltd."
221000000,Long-term borrowings,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
222000100,Long-term lease liabilities,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
222000200,Long-term deferred interest expense - Lease liabilities,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
222000000,Lease liabilities,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223010100,Trade payables - Related parties-Non-Current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223010200,Trade payables - Other parties-Non-Current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223010300,Notes payable-Non-Current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223010000,Trade payables - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223020100,Other payables - Intangible assets - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223020190,Other payables - Others - Non-current,09,2021,-3866499.01,"E0750 - Siam Kraft Industry Co., Ltd."
223020200,Special provident fund,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223020300,Accrued dividend expenses - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223020600,Deposits - Receive - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223020610,Vendor retention - Non-current,09,2021,-3866499.01,"E0750 - Siam Kraft Industry Co., Ltd."
223020700,Deferred rent income-Non-Current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223020790,Deferred income-Other-Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223020800,Insurance liabilities - Non-current,09,2021,-3866499.01,"E0750 - Siam Kraft Industry Co., Ltd."
223020000,Other payables - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223030100,Contract liabilities - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223030000,Non-current contract liabilities,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
223000000,Trade and other non-current payables,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
224000100,Debentures,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
224000200,Perpetual debentures/ Perpetual bonds,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
224000300,Converible debenture - liability component,09,2021,-2747448.43,"E0750 - Siam Kraft Industry Co., Ltd."
224000000,Debentures,09,2021,-66181302.79,"E0750 - Siam Kraft Industry Co., Ltd."
225000100,Deferred income tax-Receivables,09,2021,-305508646.68,"E0750 - Siam Kraft Industry Co., Ltd."
225000150,Deferred income tax-Inventories,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
225000200,Deferred income tax-Tax Coupon,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
225000250,Deferred income tax-Investments,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
225000300,"Deferred income tax-Property, plant and equipment",09,2021,-294252.42,"E0750 - Siam Kraft Industry Co., Ltd."
225000350,Deferred income tax-Intangible assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
225000600,Deferred income tax-Finance leases-Leasor,09,2021,204236636.51,"E0750 - Siam Kraft Industry Co., Ltd."
225000650,Deferred income tax-Leases-Leasee,09,2021,-0.01,"E0750 - Siam Kraft Industry Co., Ltd."
225000800,Deferred income tax-Derivative,09,2021,-170495013.82,"E0750 - Siam Kraft Industry Co., Ltd."
225000990,Deferred income tax-Others,09,2021,-552912148.6,"E0750 - Siam Kraft Industry Co., Ltd."
225000999,Deferred income tax-DTL-Offseting,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
225000900,Deferred income tax-Different between  exchange buying rate,09,2021,-21919167.48,"E0750 - Siam Kraft Industry Co., Ltd."
225000000,Deferred tax liabilities,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
226000100,Legal serverance payment,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
226000200,Pension,09,2021,-574831316.08,"E0750 - Siam Kraft Industry Co., Ltd."
226000300,Long service award,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
226000400,Provident fund,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
226000900,Non-current provisions for employee benefits-Others,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
226000000,Non-current provisions for employee benefits,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
227010110,Derivative liabilities-Price risk -FV adj. -Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
227010210,Derivative liabilities-Foreign exch risk -FV adj-Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
227010310,Derivative liabilities-Interest risk -FV adj. -Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
227010910,Derivative liabilities-Other -FV adj. -Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
227010000,Derivative liabilities-Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
227090100,Long-term provisions-Contingent Consideration-Investments,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
227090200,Other non-current provision-Net loss over invest in Asso.&JV,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
227090300,Provisions - others - Non-current,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
227090400,Other non-current liabilities - Others,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
227090000,Other non-current liabilities-Other,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
227000000,Other non-current liabilities,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
229900100,Interco.elim.offset-Trade payables - Non-current,09,2021,-1253236168.48,"E0750 - Siam Kraft Industry Co., Ltd."
229900350,Interco.elim.offset-Contract lia. - Non-current,09,2021,-39813953185.43,"E0750 - Siam Kraft Industry Co., Ltd."
229900400,Interco.elim.offset-Long-term borrowings,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
229900000,Other non-current liabilities - Interco. eliminations offset,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
220000000,Total Non-current liabilities,09,2021,-3450000000.0,"E0750 - Siam Kraft Industry Co., Ltd."
200000000,Total liabilities,09,2021,-3450000000.0,"E0750 - Siam Kraft Industry Co., Ltd."
311100100,Issued & Paid Share capital - Preferred stock,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
311100000,Issued & Paid Share capital - Preferred stock,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
311500100,Issued & Paid Share capital - Common stock,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
311500000,Issued & Paid Share capital - Common stock,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
312100100,(Premium)Discount on share capital - Preferred stock,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
312100000,(Premium)Discount on share capital - Preferred stock,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
312500100,(Premium) Discount  on share capital - Common stock,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
312500000,(Premium) Discount  on share capital - Common stock,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
313000100,Premium(Discount)-business combine under common control,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
313000200,Premium(Discount)-business combine under common control-Tax,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
313000300,Premium(Discount)-business combine under common control-NCI,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
313000000,Other (surpluses) deficits,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
313500100,Surplus - treasury shares,09,2021,-345468200.0,"E0750 - Siam Kraft Industry Co., Ltd."
313500000,Surplus - treasury shares,09,2021,-345468200.0,"E0750 - Siam Kraft Industry Co., Ltd."
314000100,"Stock rights, warrants and options",09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
314000000,"Stock rights, warrants and options",09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315100100,Retained earnings - Appropriated - Legal reserve,09,2021,-16085899077.88,"E0750 - Siam Kraft Industry Co., Ltd."
315100000,Retained earnings - Appropriated - Legal reserve,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315400100,Retained earnings - Appropriated - General reserve,09,2021,-2116685890.65,"E0750 - Siam Kraft Industry Co., Ltd."
315400000,Retained earnings - Appropriated - General reserve,09,2021,1035000000.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500100,Retained earning-Unappropriated-Beginning,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500110,Retained earning-Unappropriated-Adjust,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500200,Profit/Loss for the period,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500300,Final Dividend,09,2021,468200.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500310,Interim Dividend,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500400,Final Dividend-Stock,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500410,Interim Dividend-Stock,09,2021,-17167116768.53,"E0750 - Siam Kraft Industry Co., Ltd."
315500500,Transfer to Legal Reserve,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500550,Transfer to General Reserve,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500800,Transfer to R/E-Components of OCI(Not be reclass to P/L),09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
315500000,Retained earnings - Unappropriated,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
316000100,Treasury shares,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
316000000,Treasury shares,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
316500100,Perpetual debentures/ Perpetual bonds,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
316500000,Perpetual debentures/ Perpetual bonds,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
317010100,Subscription received in advance - Shares,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
317010200,Subscription receivable - Shares,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
317010000,Subscription received  - Shares,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
317020100,Distribute to share holder,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
317020000,Distribute to share holder,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
317000000,Other equity interests,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319010100,Exchange differences on translating F/S,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319010101,Exchange differences on translating F/S - First consol,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319010200,Exchange differences on translating F/S-Tax,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319010300,Exchange differences on translating F/S-NCI,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319010000,Components-OCI-Reclass to P/L:Exchange diff on translate FS,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319015100,(Gains)losses on cash flow hedges,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319015200,(Gains)losses on cash flow hedges-Tax,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319015300,(Gains)losses on cash flow hedges-NCI,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319015000,Components-OCI-Reclass to P/L:(Gains)loss on cash flow hedge,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319020100,(Gain)loss-hedge of net invest. in foreign operation,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319020200,(Gain)loss-hedge of net invest. in foreign operation-Tax,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319020300,(Gain)loss-hedge of net invest. in foreign operation-NCI,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319020000,OCI-ReclassToP/L:(G)/L-Hedge of net invest in foreign operat,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319025100,(Gain)loss on measuring financial assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319025200,(Gain)loss on measuring financial assets-Tax,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319025300,(Gain)loss on measuring financial assets-NCI,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319025110,Reserve for impair loss-investment in debt instrument,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319025210,Reserve for impair loss-investment in debt instrument-Tax,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319025310,Reserve for impair loss-investment in debt instrument-NCI,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319025000,Components-OCI-ReclassToP/L:(G)/L on measure financial asset,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319030100,Share of OCI-JV-Exchange differences on translating F/S,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319030200,Share of OCI-JV-(Gain)loss on cash flow hedges,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319030300,Share of OCI-JV-(Gain)loss on Hedge-net invest-foreignOperat,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319030400,Share of OCI-JV-(Gain)loss on measuring financial assets,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319030500,Share of OCI-JV-Share of OCI of asso.&JV,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319030600,Share of OCI-JV-Other components of OCI,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
319030000,Components-OCI-Reclass to P/L:Share of OCI-Joint ventures,09,2021,0.0,"E0750 - Siam Kraft Industry Co., Ltd."
