gl_account_number,gl_account_name,gl_month,gl_year,gl_amount,gl_src,scd_active,scd_start,scd_end
225000999,Deferred income tax-DTL-Offseting,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
225000900,Deferred income tax-Different between  exchange buying rate,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
225000000,Deferred tax liabilities,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
226000100,Legal serverance payment,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
226000300,Long service award,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
226000000,Non-current provisions for employee benefits,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
227090100,Long-term provisions-Contingent Consideration-Investments,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
227090000,Other non-current liabilities-Other,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
227000000,Other non-current liabilities,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
220000000,Total Non-current liabilities,06,2021,-10366123.76,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
200000000,Total liabilities,06,2021,-410882493.74,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
311100100,Issued & Paid Share capital - Preferred stock,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
311100000,Issued & Paid Share capital - Preferred stock,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
311500100,Issued & Paid Share capital - Common stock,06,2021,-890000000.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
311500000,Issued & Paid Share capital - Common stock,06,2021,-890000000.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
312100100,(Premium)Discount on share capital - Preferred stock,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
312100000,(Premium)Discount on share capital - Preferred stock,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
312500100,(Premium) Discount  on share capital - Common stock,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
312500000,(Premium) Discount  on share capital - Common stock,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
313500100,Surplus - treasury shares,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
313500000,Surplus - treasury shares,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
315100100,Retained earnings - Appropriated - Legal reserve,06,2021,-45000000.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
315100000,Retained earnings - Appropriated - Legal reserve,06,2021,-45000000.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
315500100,Retained earning-Unappropriated-Beginning,06,2021,-895731397.22,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
315500110,Retained earning-Unappropriated-Adjust,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
315500200,Profit/Loss for the period,06,2021,-145754680.11,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
315500300,Final Dividend,06,2021,445000000.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
315500500,Transfer to Legal Reserve,06,2021,45000000.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
315500800,Transfer to R/E-Components of OCI(Not be reclass to P/L),06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
315500000,Retained earnings - Unappropriated,06,2021,-551486077.33,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
319010100,Exchange differences on translating F/S,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
319010300,Exchange differences on translating F/S-NCI,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
319010000,Components-OCI-Reclass to P/L:Exchange diff on translate FS,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
319040100,(Gain)loss-invest in equity designated at FVOCI,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
319040200,(Gain)loss-invest in equity designated at FVOCI-Tax,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
319040300,Gain/Loss-invest in equity designated at FVOCI-NCI,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
319040000,Components-OCI-Not reclasstoP/L:(G)/L-invest in equity-FVOCI,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
319055300,Investments in debt instrument revaluation-NCI,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
319055000,Compo-OCI-NotReclassToP/L:Change in FV-Fin. lia.-Credit risk,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
319080100,ChangInOwnerInterestInSub-Not result in LossControl,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
319080000,Changes in ownership interests in subsidiaries,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
319000000,Other components of shareholders' equity,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
319900100,Interco.elim.offset-Investment & Share capital,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
319900000,Changes in other-Investment&Share capital-Inter.Elim.Offset,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
310000000,Equity attribute to owner of the company,06,2021,-1486486077.33,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
321010100,NCI - Capital,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
321010000,NCI - Capital,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
321020100,NCI - Profit and loss,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
321020000,NCI - Profit and loss,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
321030100,NCI - Dividend,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
321030000,NCI - Dividend,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
321040100,NCI - Exchange diff. on translating F/S,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
321040000,NCI - Components of OCI that will be reclass. to profit/loss,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
321050100,NCI-(Gain)loss-invest in equity designated at FVOCI,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
321050300,NCI-(Gain)loss on re-measure. of defined benefit plans,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
321050400,NCI-Change in FV-Fin lia. attribute- Credit risk,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
321050000,NCI-Component of OCI that will not be reclass to profit/loss,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
321000000,non-controlling interest,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
320000000,Non-controlling interest,06,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
300000000,Total equity,06,2021,-1486486077.33,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
390000000,Total liabilities and shareholders' equity,06,2021,-1897368571.07,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-06-01,
111010100,Cash,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
111010200,Current A/C Balance,06,2021,561387746.2001387,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
111010300,Saving A/C Balance,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
111010000,Cash,06,2021,561387746.2001387,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
111020400,Cash in bank-fixed deposit (not over 3 mths),06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
111020000,Cash equivalents,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
111000000,Cash and cash equivalents,06,2021,561387746.2001387,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112010100,Trade receivables - Related parties,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112010200,Trade receivables - Other parties,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112010210,Allowance for impair loss-trade receivables - Other parties,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112010300,Notes receivable,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112010000,Trade receivables,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020150,Other receivable - Employees,06,2021,26.1575513,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020200,Other receivable - Others,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020210,Allowance for impairment loss on other receivables,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020410,Accrued interest income,06,2021,1686456.0488878,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020490,Accrued incomes - Others,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020500,Prepaid expenses - Royalty fee & License,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020510,Prepaid expense - Other tax,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020520,Prepaid Expense-Rent,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020590,Prepaid expenses - Others,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020600,Advances payment-Goods/Services,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020610,Advance payment for PPE,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020690,Advance payment for Others,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020700,Deposits - Paid,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020910,Refundable Tax (Non CIT),06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020920,Value added tax (Input tax > Output tax),06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020930,VAT-Input Tax - Deferred (Recoverable),06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020940,Import duty refund,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020950,Tax refund coupon,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112020000,Other receivables,06,2021,1686482.2064391,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112030100,Contract assets,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112030000,Current contract assets,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
112000000,Trade and other current receivables,06,2021,1686482.2064391,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
113020100,Short-term loans - Related parties,06,2021,695071469.7711964,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
113020000,Short-term loans,06,2021,695071469.7711964,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
113000000,Short-term Loans,06,2021,695071469.7711964,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114010100,Finished goods,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114010110,Accumulated decline in value of finished goods,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114010000,Finished goods,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114020100,Goods in process,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114020110,Accumulated decline in value of goods in process,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114020000,Goods in process,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114030100,Raw materials,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114030110,Accumulated decline in value of raw materials,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114030000,Raw materials,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114040100,Spare parts,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114040120,Accumulated other write-down of spare parts,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114040000,Spare parts,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114050100,"Stores, supplies and others",06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114050110,"Accumulated decline in value of stores, supplies and others",06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114050120,"Accumulated other write-down of stores, supplies and others",06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114050000,"Stores, supplies and others",06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114060100,Goods in transit,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114060000,Goods in transit,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
114000000,Inventories,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
115040100,Fixed deposit maturity within 1 year - Amortized cost,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
115040000,Fixed deposit maturity within 1 year - Amortized cost,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
115080210,Derivative assets - Foreign exchange risk - Fair value adj.,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
115080310,Derivative assets - Interest risk- Fair value adj.,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
115080000,Derivative assets,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
115000000,Other current financial assets,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
116010100,Corporate income tax assets - Current Year,06,2021,3555034.4919346,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
116010200,Corporate income tax assets - Prior Year,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
116010000,Corporate income tax assets,06,2021,3555034.4919346,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
116000000,Other current assets,06,2021,3555034.4919346,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
119900100,Interco.elim.offset-Trade receivables,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
119900200,Interco.elim.offset-Accrued income - Rent,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
119900250,Interco.elim.offset-Prepaid expenses,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
119900350,Interco.elim.offset-Contract assets,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
119900400,Interco.elim.offset-Short-term loans,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
119900000,Other current assets - Intercompany eliminations offset,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
110000000,Total current assets,06,2021,1261700732.6697087,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
121060100,Investment in equity instrument - FVOCI,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
121060110,Invest in equity instrument - FVOCI - Fair Value adj.,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
121060000,Investment in equity instrument - FVOCI,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
121080210,Derivative assets -Non-current - Foreign excha risk - FV adj,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
121080310,Derivative assets -Non-current - Interest risk- FV adj.,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
121080000,Derivative assets - Non-current,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
121000000,Other non-current financial assets,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
122010100,Investments in subsidiaries - Cost,06,2021,31062435412.419117,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
122010000,Investments in subsidiaries,06,2021,31062435412.419117,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
122000000,"Investments in subsidiaries, joint ventures and associates",06,2021,31062435412.419117,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
123020100,Other receivable - Non-current,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
123020300,Prepaid expenses - Royalty fee & License - Non-current,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
123020310,Prepaid Expense-Rent-Non-current,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
123020390,Prepaid expenses - Other - Non-current,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
123020500,Deposits for import duty,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
123020510,Deposits - Paid - Non-current,06,2021,127702.6049191,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
123020000,Other receivables - Non-current,06,2021,127702.6049191,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
123000000,Other non-current receivables,06,2021,127702.6049191,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
125010100,Investment property - Land & Land improvements,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
125010110,Accumulated depreciation -IP- Land & Land improvements,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
125010000,Investment property - Land & Land improvements,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
125000000,Investment property,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126010100,Land,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126010200,Land improvements,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126010210,Accumulated depreciation  - Land improvements,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126010000,Land and Land improvements,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126020100,Building and structures,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126020110,Accumulated depreciation  - Building and structures,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126020000,Building and structures,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126025100,Machinery and equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126025110,Accumulated depreciation  - Machinery&equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126025120,Accumulated impairment - Machinery&equip.,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126025000,Machinery and equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126030100,Transportation equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126030110,Accumulated depreciation and - Transportation equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126030000,Transportation equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126035100,Office furniture and equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126035110,Accumulated depreciation - Office furniture&equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126035000,Office furniture and equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126040100,Construction work in progress,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126040000,Construction work in progress,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126060100,ROU - Land and land improvements,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126060110,ROU - Accumulated depreciation - Land and land improvements,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126060000,ROU - Land and land improvements,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126065100,ROU - Building and structures,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126065110,ROU - Accumulated depreciation - Building and structures,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126065000,ROU - Building and structures,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126070100,ROU - Plant machinery and equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126070110,ROU - Accum. depreciation - Plant machinery and equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126070000,ROU - Plant machinery and equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126075100,ROU - Transportation equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126075110,ROU - Accumulated depreciation - Transportation equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126075000,ROU - Transportation equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126080100,ROU - Office furniture and equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126080110,ROU - Accum. depreciation - Office furniture and equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126080000,ROU - Office furniture and equipment,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
126000000,"Property, plant and equipment",06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127010100,Goodwill,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127010000,Goodwill,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127000000,Goodwill,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127110100,Software licenses,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127110110,Accumulated amortization - Software licenses,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127110000,Software licenses,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127115100,"Patent, copyright and trade secret - Purchase from outside",06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127115110,"Accum. Amortize- Patent, copyright & trade secret-Purchase",06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127115000,"Patent, copyright and trade secret - Purchase from outside",06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127120100,"Patent, copyright and trade secret - Self development",06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127120110,"Accum. Amort.-Patent,copyright&trade secret - Self develop",06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127120000,"Patent, copyright and trade secret - Self development",06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127130100,Intangible assets from development process (RMA),06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127130110,Accum. Amortize- Intangible assets from development (RMA),06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127130000,Intangible assets from development process (RMA),06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127135100,Intangible assets work in progress (AUC),06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127135000,Intangible assets work in progress (AUC),06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127155100,Intangible Assets - Others,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127155110,Accumulated amortization - Intangible Assets - Others,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127155000,Intangible assets - Others,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
127100000,Other intangible assets,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
128010100,Deferred income tax-Receivables,06,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-06-01,
