gl_account_number,gl_account_name,gl_month,gl_year,gl_amount,gl_src
312500100,(Premium) Discount  on share capital - Common stock,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
312500000,(Premium) Discount  on share capital - Common stock,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
313500100,Surplus - treasury shares,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
313500000,Surplus - treasury shares,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
315100100,Retained earnings - Appropriated - Legal reserve,11,2021,-45000000.0,"E2210 - SCG Paper Energy Co., Ltd."
315100000,Retained earnings - Appropriated - Legal reserve,11,2021,-45000000.0,"E2210 - SCG Paper Energy Co., Ltd."
315500100,Retained earning-Unappropriated-Beginning,11,2021,-895731397.22,"E2210 - SCG Paper Energy Co., Ltd."
315500110,Retained earning-Unappropriated-Adjust,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
315500200,Profit/Loss for the period,11,2021,-262141863.92,"E2210 - SCG Paper Energy Co., Ltd."
315500300,Final Dividend,11,2021,445000000.0,"E2210 - SCG Paper Energy Co., Ltd."
315500500,Transfer to Legal Reserve,11,2021,45000000.0,"E2210 - SCG Paper Energy Co., Ltd."
315500800,Transfer to R/E-Components of OCI(Not be reclass to P/L),11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
315500000,Retained earnings - Unappropriated,11,2021,-667873261.14,"E2210 - SCG Paper Energy Co., Ltd."
319010100,Exchange differences on translating F/S,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
319010300,Exchange differences on translating F/S-NCI,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
319010000,Components-OCI-Reclass to P/L:Exchange diff on translate FS,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
319040100,(Gain)loss-invest in equity designated at FVOCI,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
319040200,(Gain)loss-invest in equity designated at FVOCI-Tax,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
319040300,Gain/Loss-invest in equity designated at FVOCI-NCI,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
319040000,Components-OCI-Not reclasstoP/L:(G)/L-invest in equity-FVOCI,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
319055300,Investments in debt instrument revaluation-NCI,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
319055000,Compo-OCI-NotReclassToP/L:Change in FV-Fin. lia.-Credit risk,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
319080100,ChangInOwnerInterestInSub-Not result in LossControl,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
319080000,Changes in ownership interests in subsidiaries,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
319000000,Other components of shareholders' equity,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
319900100,Interco.elim.offset-Investment & Share capital,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
319900000,Changes in other-Investment&Share capital-Inter.Elim.Offset,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
310000000,Equity attribute to owner of the company,11,2021,-1602873261.14,"E2210 - SCG Paper Energy Co., Ltd."
321010100,NCI - Capital,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
321010000,NCI - Capital,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
321020100,NCI - Profit and loss,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
321020000,NCI - Profit and loss,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
321030100,NCI - Dividend,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
321030000,NCI - Dividend,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
321040100,NCI - Exchange diff. on translating F/S,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
321040000,NCI - Components of OCI that will be reclass. to profit/loss,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
321050100,NCI-(Gain)loss-invest in equity designated at FVOCI,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
321050300,NCI-(Gain)loss on re-measure. of defined benefit plans,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
321050400,NCI-Change in FV-Fin lia. attribute- Credit risk,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
321050000,NCI-Component of OCI that will not be reclass to profit/loss,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
321000000,non-controlling interest,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
320000000,Non-controlling interest,11,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd."
300000000,Total equity,11,2021,-1602873261.14,"E2210 - SCG Paper Energy Co., Ltd."
390000000,Total liabilities and shareholders' equity,11,2021,-1958747539.07,"E2210 - SCG Paper Energy Co., Ltd."
111010100,Cash,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
111010200,Current A/C Balance,11,2021,767113596.766585,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
111010300,Saving A/C Balance,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
111010000,Cash,11,2021,767113596.766585,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
111020400,Cash in bank-fixed deposit (not over 3 mths),11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
111020000,Cash equivalents,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
111000000,Cash and cash equivalents,11,2021,767113596.766585,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112010100,Trade receivables - Related parties,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112010200,Trade receivables - Other parties,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112010210,Allowance for impair loss-trade receivables - Other parties,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112010300,Notes receivable,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112010000,Trade receivables,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020150,Other receivable - Employees,11,2021,26.2134651,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020200,Other receivable - Others,11,2021,-0.0378521,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020210,Allowance for impairment loss on other receivables,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020410,Accrued interest income,11,2021,5328766.209232,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020490,Accrued incomes - Others,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020500,Prepaid expenses - Royalty fee & License,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020510,Prepaid expense - Other tax,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020520,Prepaid Expense-Rent,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020590,Prepaid expenses - Others,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020600,Advances payment-Goods/Services,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020610,Advance payment for PPE,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020630,Advance payment - Share,11,2021,148239560.297265,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020690,Advance payment for Others,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020700,Deposits - Paid,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020910,Refundable Tax (Non CIT),11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020920,Value added tax (Input tax > Output tax),11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020930,VAT-Input Tax - Deferred (Recoverable),11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020940,Import duty refund,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020950,Tax refund coupon,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112020000,Other receivables,11,2021,153568352.68211,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112030100,Contract assets,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112030000,Current contract assets,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
112000000,Trade and other current receivables,11,2021,153568352.68211,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
113020100,Short-term loans - Related parties,11,2021,698856111.503851,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
113020000,Short-term loans,11,2021,698856111.503851,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
113000000,Short-term Loans,11,2021,698856111.503851,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114010100,Finished goods,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114010110,Accumulated decline in value of finished goods,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114010000,Finished goods,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114020100,Goods in process,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114020110,Accumulated decline in value of goods in process,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114020000,Goods in process,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114030100,Raw materials,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114030110,Accumulated decline in value of raw materials,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114030000,Raw materials,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114040100,Spare parts,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114040120,Accumulated other write-down of spare parts,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114040000,Spare parts,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114050100,"Stores, supplies and others",11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114050110,"Accumulated decline in value of stores, supplies and others",11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114050120,"Accumulated other write-down of stores, supplies and others",11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114050000,"Stores, supplies and others",11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114060100,Goods in transit,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114060000,Goods in transit,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
114000000,Inventories,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
115040100,Fixed deposit maturity within 1 year - Amortized cost,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
115040000,Fixed deposit maturity within 1 year - Amortized cost,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
115080210,Derivative assets - Foreign exchange risk - Fair value adj.,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
115080310,Derivative assets - Interest risk- Fair value adj.,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
115080000,Derivative assets,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
115000000,Other current financial assets,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
116010100,Corporate income tax assets - Current Year,11,2021,4033484.393601,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
116010200,Corporate income tax assets - Prior Year,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
116010000,Corporate income tax assets,11,2021,4033484.393601,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
116000000,Other current assets,11,2021,4033484.393601,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
119900100,Interco.elim.offset-Trade receivables,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
119900350,Interco.elim.offset-Contract assets,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
119900000,Other current assets - Intercompany eliminations offset,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
110000000,Total current assets,11,2021,1623571545.346147,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
121060100,Investment in equity instrument - FVOCI,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
121060110,Invest in equity instrument - FVOCI - Fair Value adj.,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
121060000,Investment in equity instrument - FVOCI,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
121080210,Derivative assets -Non-current - Foreign excha risk - FV adj,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
121080310,Derivative assets -Non-current - Interest risk- FV adj.,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
121080000,Derivative assets - Non-current,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
121000000,Other non-current financial assets,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
122010100,Investments in subsidiaries - Cost,11,2021,34201936747.041786,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
122010000,Investments in subsidiaries,11,2021,34201936747.041786,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
122000000,"Investments in subsidiaries, joint ventures and associates",11,2021,34201936747.041786,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
123020100,Other receivable - Non-current,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
123020300,Prepaid expenses - Royalty fee & License - Non-current,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
123020310,Prepaid Expense-Rent-Non-current,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
123020390,Prepaid expenses - Other - Non-current,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
123020500,Deposits for import duty,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
123020510,Deposits - Paid - Non-current,11,2021,127975.7554775,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
123020000,Other receivables - Non-current,11,2021,127975.7554775,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
123000000,Other non-current receivables,11,2021,127975.7554775,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
125010100,Investment property - Land & Land improvements,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
125010110,Accumulated depreciation -IP- Land & Land improvements,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
125010000,Investment property - Land & Land improvements,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
125000000,Investment property,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126010100,Land,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126010200,Land improvements,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126010210,Accumulated depreciation  - Land improvements,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126010000,Land and Land improvements,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126020100,Building and structures,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126020110,Accumulated depreciation  - Building and structures,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126020000,Building and structures,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126025100,Machinery and equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126025110,Accumulated depreciation  - Machinery&equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126025000,Machinery and equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126030100,Transportation equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126030110,Accumulated depreciation and - Transportation equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126030000,Transportation equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126035100,Office furniture and equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126035110,Accumulated depreciation - Office furniture&equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126035000,Office furniture and equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126040100,Construction work in progress,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126040000,Construction work in progress,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126060100,ROU - Land and land improvements,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126060110,ROU - Accumulated depreciation - Land and land improvements,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126060000,ROU - Land and land improvements,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126065100,ROU - Building and structures,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126065110,ROU - Accumulated depreciation - Building and structures,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126065000,ROU - Building and structures,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126070100,ROU - Plant machinery and equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126070110,ROU - Accum. depreciation - Plant machinery and equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126070000,ROU - Plant machinery and equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126075100,ROU - Transportation equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126075110,ROU - Accumulated depreciation - Transportation equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126075000,ROU - Transportation equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126080100,ROU - Office furniture and equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126080110,ROU - Accum. depreciation - Office furniture and equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126080000,ROU - Office furniture and equipment,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
126000000,"Property, plant and equipment",11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127010100,Goodwill,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127010000,Goodwill,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127000000,Goodwill,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127110100,Software licenses,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127110110,Accumulated amortization - Software licenses,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127110000,Software licenses,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127115100,"Patent, copyright and trade secret - Purchase from outside",11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127115110,"Accum. Amortize- Patent, copyright & trade secret-Purchase",11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127115000,"Patent, copyright and trade secret - Purchase from outside",11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127120100,"Patent, copyright and trade secret - Self development",11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127120110,"Accum. Amort.-Patent,copyright&trade secret - Self develop",11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127120000,"Patent, copyright and trade secret - Self development",11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127130100,Intangible assets from development process (RMA),11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127130110,Accum. Amortize- Intangible assets from development (RMA),11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127130000,Intangible assets from development process (RMA),11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127135100,Intangible assets work in progress (AUC),11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127135000,Intangible assets work in progress (AUC),11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127155100,Intangible Assets - Others,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127155110,Accumulated amortization - Intangible Assets - Others,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127155000,Intangible assets - Others,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
127100000,Other intangible assets,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
128010100,Deferred income tax-Receivables,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
128010150,Deferred income tax-Inventories,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
128010300,"Deferred income tax-Property, plant and equipment",11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
128010500,Deferred income tax-Employee benefits,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
128010550,Deferred income tax-Provisions,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
128010650,Deferred income tax-Leases-Leasee,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
128010800,Deferred income tax-Derivative,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
128010900,Deferred income tax-Loss carry forward,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
128010990,Deferred income tax-Others,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
128010999,Deferred income tax-DTA-Offseting,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
128010000,Deferred tax assets,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
128000000,Deferred tax assets,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
120000000,Total non-current assets,11,2021,34202064722.79726,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
100000000,Total assets,11,2021,35825636268.14341,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
211020100,Short-term borrowings from financial institutions,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
211020200,Promissory notes from financial institutions,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
211020000,Short-term borrowings from financial institutions,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
211000000,Bank overdrafts & ST borrowings from financial institutions,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212010100,Trade payables - Related parties,11,2021,-149804465.4295005,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212010200,Trade payables - Other parties,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212010000,Trade payables,11,2021,-149804465.4295005,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020100,Other payables - Purchase of investments,11,2021,-65430783.64466,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020110,"Other payables - Property, plant and equipment",11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020190,Other payables - Others,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020200,Employee payables,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020310,Accrued interest expenses,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020320,Accrued interest expenses - ROU,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020330,Accrued expenses -  Wages / Bonus / MSP,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020340,Accrued expenses -  Contract labour and Wages from outside,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020350,Accrued expenses -  Freight / Delivery expenses,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020360,Accrued expenses -  Rebate,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020370,Accrued expenses -  Sale promotion / Commission / Royalty,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020390,Accrued exp. - Electric/Power/Water/Insurance/Factory,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020400,Accrued exp. - professional and consultant fee,11,2021,-584616.3987525,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020410,Accrued expenses - Concession and royalty fee,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020420,Accrued expenses - Rent,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020450,Accrued expenses -  Tax,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020460,Accrued expenses&Unbilled trade payable-Goods&Services,11,2021,-59119072.23095,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020490,Accrued expenses - Others,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020600,Deposits - Received,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020610,Vendor retention,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020700,Deferred rent income,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020900,Revenue Department & Others government tax payble,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020910,Employee income tax deducted at source,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020920,Income tax deducted at source by company,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020930,Value added tax (Output tax > Input tax),11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020940,VAT Output Tax-Deferred (Payable),11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212020000,Other payables,11,2021,-125134472.2743625,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212030100,Contract liabilities,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212030000,Current contract liabilities,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
212000000,Trade and other current payables,11,2021,-274938937.703863,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
213000200,Current portion of long-term borrowings - other parties,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
213000000,Current portion of long-term borrowings,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
215000100,Current portion AP - Lease liabilities,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
215000110,Current portion deferred interest expense-Lease liabilities,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
215000000,Current portion of lease liabilities,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
216000100,Short-term borrowings - Related parties,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
216000000,Short-term borrowings,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
217000100,Income tax payable,11,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.
