gl_account_number,gl_account_name,gl_month,gl_year,gl_amount,gl_src,scd_active,scd_start,scd_end
315500500,Transfer to Legal Reserve,12,2021,445000000.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
315500800,Transfer to R/E-Components of OCI(Not be reclass to P/L),12,2021,45000000.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
315500000,Retained earnings - Unappropriated,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
319010100,Exchange differences on translating F/S,12,2021,-667873261.14,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
319010300,Exchange differences on translating F/S-NCI,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
319010000,Components-OCI-Reclass to P/L:Exchange diff on translate FS,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
319040100,(Gain)loss-invest in equity designated at FVOCI,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
319040200,(Gain)loss-invest in equity designated at FVOCI-Tax,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
319040300,Gain/Loss-invest in equity designated at FVOCI-NCI,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
319040000,Components-OCI-Not reclasstoP/L:(G)/L-invest in equity-FVOCI,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
319055300,Investments in debt instrument revaluation-NCI,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
319055000,Compo-OCI-NotReclassToP/L:Change in FV-Fin. lia.-Credit risk,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
319080100,ChangInOwnerInterestInSub-Not result in LossControl,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
319080000,Changes in ownership interests in subsidiaries,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
319000000,Other components of shareholders' equity,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
319900100,Interco.elim.offset-Investment & Share capital,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
319900000,Changes in other-Investment&Share capital-Inter.Elim.Offset,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
310000000,Equity attribute to owner of the company,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
321010100,NCI - Capital,12,2021,-1602873261.14,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
321010000,NCI - Capital,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
321020100,NCI - Profit and loss,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
321020000,NCI - Profit and loss,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
321030100,NCI - Dividend,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
321030000,NCI - Dividend,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
321040100,NCI - Exchange diff. on translating F/S,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
321040000,NCI - Components of OCI that will be reclass. to profit/loss,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
321050100,NCI-(Gain)loss-invest in equity designated at FVOCI,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
321050300,NCI-(Gain)loss on re-measure. of defined benefit plans,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
321050400,NCI-Change in FV-Fin lia. attribute- Credit risk,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
321050000,NCI-Component of OCI that will not be reclass to profit/loss,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
321000000,non-controlling interest,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
320000000,Non-controlling interest,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
300000000,Total equity,12,2021,0.0,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
390000000,Total liabilities and shareholders' equity,12,2021,-1602873261.14,"E2210 - SCG Paper Energy Co., Ltd.",1,2021-12-01,
111010100,Cash,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
111010200,Current A/C Balance,12,2021,767113596.766585,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
111010300,Saving A/C Balance,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
111010000,Cash,12,2021,767113596.766585,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
111020400,Cash in bank-fixed deposit (not over 3 mths),12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
111020000,Cash equivalents,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
111000000,Cash and cash equivalents,12,2021,767113596.766585,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112010100,Trade receivables - Related parties,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112010200,Trade receivables - Other parties,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112010210,Allowance for impair loss-trade receivables - Other parties,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112010300,Notes receivable,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112010000,Trade receivables,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020150,Other receivable - Employees,12,2021,26.2134651,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020200,Other receivable - Others,12,2021,-0.0378521,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020210,Allowance for impairment loss on other receivables,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020410,Accrued interest income,12,2021,5328766.209232,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020490,Accrued incomes - Others,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020500,Prepaid expenses - Royalty fee & License,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020510,Prepaid expense - Other tax,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020520,Prepaid Expense-Rent,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020590,Prepaid expenses - Others,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020600,Advances payment-Goods/Services,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020610,Advance payment for PPE,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020630,Advance payment - Share,12,2021,148239560.297265,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020690,Advance payment for Others,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020700,Deposits - Paid,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020910,Refundable Tax (Non CIT),12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020920,Value added tax (Input tax > Output tax),12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020930,VAT-Input Tax - Deferred (Recoverable),12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020950,Tax refund coupon,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112020000,Other receivables,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112030100,Contract assets,12,2021,153568352.68211,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112030000,Current contract assets,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
112000000,Trade and other current receivables,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
113020100,Short-term loans - Related parties,12,2021,153568352.68211,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
113020000,Short-term loans,12,2021,698856111.503851,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
113000000,Short-term Loans,12,2021,698856111.503851,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114010100,Finished goods,12,2021,698856111.503851,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114010110,Accumulated decline in value of finished goods,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114010000,Finished goods,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114020100,Goods in process,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114020110,Accumulated decline in value of goods in process,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114020000,Goods in process,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114030100,Raw materials,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114030110,Accumulated decline in value of raw materials,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114030000,Raw materials,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114040100,Spare parts,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114040120,Accumulated other write-down of spare parts,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114040000,Spare parts,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114050100,"Stores, supplies and others",12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114050110,"Accumulated decline in value of stores, supplies and others",12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114050120,"Accumulated other write-down of stores, supplies and others",12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114050000,"Stores, supplies and others",12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114060100,Goods in transit,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114060000,Goods in transit,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
114000000,Inventories,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
115040100,Fixed deposit maturity within 1 year - Amortized cost,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
115040000,Fixed deposit maturity within 1 year - Amortized cost,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
115080210,Derivative assets - Foreign exchange risk - Fair value adj.,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
115080310,Derivative assets - Interest risk- Fair value adj.,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
115080000,Derivative assets,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
115000000,Other current financial assets,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
116010100,Corporate income tax assets - Current Year,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
116010200,Corporate income tax assets - Prior Year,12,2021,4033484.393601,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
116010000,Corporate income tax assets,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
116000000,Other current assets,12,2021,4033484.393601,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
119900100,Interco.elim.offset-Trade receivables,12,2021,4033484.393601,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
119900350,Interco.elim.offset-Contract assets,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
119900000,Other current assets - Intercompany eliminations offset,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
110000000,Total current assets,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
121060100,Investment in equity instrument - FVOCI,12,2021,1623571545.346147,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
121060110,Invest in equity instrument - FVOCI - Fair Value adj.,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
121060000,Investment in equity instrument - FVOCI,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
121080210,Derivative assets -Non-current - Foreign excha risk - FV adj,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
121080310,Derivative assets -Non-current - Interest risk- FV adj.,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
121080000,Derivative assets - Non-current,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
121000000,Other non-current financial assets,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
122010100,Investments in subsidiaries - Cost,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
122010000,Investments in subsidiaries,12,2021,34201936747.041786,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
122000000,"Investments in subsidiaries, joint ventures and associates",12,2021,34201936747.041786,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
123020100,Other receivable - Non-current,12,2021,34201936747.041786,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
123020300,Prepaid expenses - Royalty fee & License - Non-current,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
123020310,Prepaid Expense-Rent-Non-current,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
123020390,Prepaid expenses - Other - Non-current,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
123020500,Deposits for import duty,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
123020510,Deposits - Paid - Non-current,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
123020000,Other receivables - Non-current,12,2021,127975.7554775,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
123000000,Other non-current receivables,12,2021,127975.7554775,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
125010100,Investment property - Land & Land improvements,12,2021,127975.7554775,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
125010110,Accumulated depreciation -IP- Land & Land improvements,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
125010000,Investment property - Land & Land improvements,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
125000000,Investment property,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126010100,Land,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126010200,Land improvements,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126010210,Accumulated depreciation  - Land improvements,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126010000,Land and Land improvements,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126020100,Building and structures,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126020110,Accumulated depreciation  - Building and structures,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126020000,Building and structures,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126025100,Machinery and equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126025110,Accumulated depreciation  - Machinery&equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126025000,Machinery and equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126030100,Transportation equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126030110,Accumulated depreciation and - Transportation equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126030000,Transportation equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126035100,Office furniture and equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126035110,Accumulated depreciation - Office furniture&equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126035000,Office furniture and equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126040100,Construction work in progress,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126040000,Construction work in progress,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126060100,ROU - Land and land improvements,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126060110,ROU - Accumulated depreciation - Land and land improvements,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126060000,ROU - Land and land improvements,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126065100,ROU - Building and structures,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126065110,ROU - Accumulated depreciation - Building and structures,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126065000,ROU - Building and structures,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126070100,ROU - Plant machinery and equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126070110,ROU - Accum. depreciation - Plant machinery and equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126070000,ROU - Plant machinery and equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126075100,ROU - Transportation equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126075110,ROU - Accumulated depreciation - Transportation equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126075000,ROU - Transportation equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126080100,ROU - Office furniture and equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126080110,ROU - Accum. depreciation - Office furniture and equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126080000,ROU - Office furniture and equipment,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
126000000,"Property, plant and equipment",12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127010100,Goodwill,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127010000,Goodwill,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127000000,Goodwill,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127110100,Software licenses,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127110110,Accumulated amortization - Software licenses,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127110000,Software licenses,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127115100,"Patent, copyright and trade secret - Purchase from outside",12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127115110,"Accum. Amortize- Patent, copyright & trade secret-Purchase",12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127115000,"Patent, copyright and trade secret - Purchase from outside",12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127120100,"Patent, copyright and trade secret - Self development",12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127120110,"Accum. Amort.-Patent,copyright&trade secret - Self develop",12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127120000,"Patent, copyright and trade secret - Self development",12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127130100,Intangible assets from development process (RMA),12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127130110,Accum. Amortize- Intangible assets from development (RMA),12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127130000,Intangible assets from development process (RMA),12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127135100,Intangible assets work in progress (AUC),12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127135000,Intangible assets work in progress (AUC),12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127155100,Intangible Assets - Others,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127155110,Accumulated amortization - Intangible Assets - Others,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127155000,Intangible assets - Others,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
127100000,Other intangible assets,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
128010100,Deferred income tax-Receivables,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
128010150,Deferred income tax-Inventories,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
128010300,"Deferred income tax-Property, plant and equipment",12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
128010500,Deferred income tax-Employee benefits,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
128010550,Deferred income tax-Provisions,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
128010650,Deferred income tax-Leases-Leasee,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
128010800,Deferred income tax-Derivative,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
128010900,Deferred income tax-Loss carry forward,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
128010990,Deferred income tax-Others,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
128010999,Deferred income tax-DTA-Offseting,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
128010000,Deferred tax assets,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
128000000,Deferred tax assets,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
120000000,Total non-current assets,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
100000000,Total assets,12,2021,34202064722.79726,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
211020100,Short-term borrowings from financial institutions,12,2021,35825636268.14341,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
211020200,Promissory notes from financial institutions,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
211020000,Short-term borrowings from financial institutions,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
211000000,Bank overdrafts & ST borrowings from financial institutions,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
212010100,Trade payables - Related parties,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
212010200,Trade payables - Other parties,12,2021,-149804465.4295005,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
212010000,Trade payables,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
212020100,Other payables - Purchase of investments,12,2021,-149804465.4295005,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
212020110,"Other payables - Property, plant and equipment",12,2021,-65430783.64466,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
212020190,Other payables - Others,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
212020200,Employee payables,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
212020310,Accrued interest expenses,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
212020320,Accrued interest expenses - ROU,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
212020330,Accrued expenses -  Wages / Bonus / MSP,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
212020340,Accrued expenses -  Contract labour and Wages from outside,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
212020350,Accrued expenses -  Freight / Delivery expenses,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
212020360,Accrued expenses -  Rebate,12,2021,0.0,E2800 - SCGP Solutions (Singapore) Pte. Ltd.,1,2021-12-01,
